user_name,date,text,hashtags
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:52:17+00:00,"her name suits her personality. 🥺❤️
#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/aIgA8cdt38","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:50:48+00:00,"Re-tweeting this bc why not? 

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/fk07ZCR8pU","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 06:37:56+00:00,"A Queen with a personality, substance and  purpose. 👑

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/NP3Ofh5D44","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Palaweña_ING,2022-10-11 06:30:19+00:00,#TeamPreciousPaulaNicole here #DragRacePH #DragRacePhilippines,"['TeamPreciousPaulaNicole', 'DragRacePH', 'DragRacePhilippines']"
yeng,2022-10-11 06:26:24+00:00,"torn ako between #TEAMMARINA and #TeamPreciousPaulaNicole kasi alam ko top 2 sila and whoever wins, me thinks dazerb!!!!! trew or trew??? @marinaxsummers @PreciousPaulaN","['TEAMMARINA', 'TeamPreciousPaulaNicole']"
kakaibabe natalie ❤️,2022-10-11 06:24:21+00:00,"Giveeeyn!

#TeamPrecious #PreciousPaulaNicole #PreciousHeart #TeamPreciousPaulaNicole https://t.co/Gwu9S5r39z","['TeamPrecious', 'PreciousPaulaNicole', 'PreciousHeart', 'TeamPreciousPaulaNicole']"
Janine Caliente,2022-10-11 06:22:03+00:00,"Pop-Off Ate live is so much fun! lezzgo @PreciousPaulaN !! numbah 1!! 

#TeamPreciousPaulaNicole #PreciousHeart #PreciousPaulaNicole #TeamPrecious https://t.co/EmGCHcUZSR https://t.co/ILXNkWBVVx","['TeamPreciousPaulaNicole', 'PreciousHeart']"
Jean 🌿#DefendPressFreedom,2022-10-11 06:19:32+00:00,My queen &lt;3 Go #TeamPreciousPaulaNicole !!!! https://t.co/7Suc8WBmfi,['TeamPreciousPaulaNicole']
Janine Caliente,2022-10-11 06:19:13+00:00,@TeamPPN @PreciousPaulaN my winner!!! #TeamPrecious #TeamPreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
:)),2022-10-11 06:09:37+00:00,COUNTDOWN TO DRPH LAST EPISODE #TeamPrecious #TeamPreciousPaulaNicole ALL THE WAYYYY ✨✨✨ @PreciousPaulaN,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Barbie Bart | TeamPrecious,2022-10-11 06:06:11+00:00,"Giveyn!!! Thank you for your #PreciousHeart, #PreciousPaulaNicole ✨

#TeamPrecious #TeamPreciousPaulaNicole #DragRacePhilippines https://t.co/MSXTC4kBx0","['PreciousHeart', 'PreciousPaulaNicole', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 05:56:22+00:00,@turingofficial @PreciousPaulaN Two queens I love so much!!!! #TeamPreciousPaulaNicole #TeamPrecious &lt;3,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
Dhey,2022-10-11 05:44:20+00:00,Queens!!!🥹👑 #TeamPrecious #TeamPreciousPaulaNicole https://t.co/KMCQTY7jEi,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Mal,2022-10-11 05:40:54+00:00,"@turingofficial @PreciousPaulaN I love you both!! 💞 
#Teamprecious 
#TeamPreciousPaulaNicole","['Teamprecious', 'TeamPreciousPaulaNicole']"
lance,2022-10-11 05:38:40+00:00,I know deserving yung top 2 pero I’m #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Precious Comforter Nicole,2022-10-11 05:38:32+00:00,"Boom Bestfriends!!! 

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/vHOlUGsIZa","['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
alyssa,2022-10-11 05:31:48+00:00,The queen is ready to wear the crown!!! @PreciousPaulaN #PreciousPaulaNicole #TeamPreciousPaulaNicole #TeamPrecious https://t.co/bI3uz5p2Pz,"['PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
precious anxious nicole #TeamPrecious,2022-10-11 05:28:43+00:00,"Lahat talented pero you’re the only one who showed what it’s like to be a Queen with a PRECIOUS heart. 💖 

We love you @PreciousPaulaN 
We will support you every step of the way kaya…

Go get the crown that you deserve! 👑

#TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/5FC89nQEIP",
run bts🃏⁷,2022-10-11 05:26:36+00:00,"one precious for me pls 🥹

#TeamPreciousPaulaNicole 
#TeamPrecious
#DragRacePH https://t.co/LIP8Pqglvw","['TeamPreciousPaulaNicole', 'TeamPrecious', 'DragRacePH']"
Aki Lapuz,2022-10-11 05:26:34+00:00,"@turingofficial @PreciousPaulaN Iloveyou bothh
#TeamPreciousPaulaNicole 
#teamprecious","['TeamPreciousPaulaNicole', 'teamprecious']"
Liezl 🌸,2022-10-11 05:23:32+00:00,"Aaaaaahhhhhhk #PreciousHeart! 

LET'S DO THIS #TeamPrecious #TeamPreciousPaulaNicole FTW https://t.co/c59p24w4rE","['PreciousHeart', 'TeamPrecious', 'TeamPreciousPaulaNicole']"
mimai ✨💛,2022-10-11 05:16:24+00:00,"@sinchaaaay Feeling ko middle name nating lahat yan today 🤣 the kaba is real for tomorrow

#TeamPreciousPaulaNicole 
#TeamPrecious #PreciousHeart",['TeamPreciousPaulaNicole']
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 05:16:14+00:00,"Maybe we all need a Precious Paula Nicole in our lives, or maybe we could be one? 🥺❤️

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/ys6i2ytP3G",['TeamPrecious']
Janine Caliente,2022-10-11 05:15:38+00:00,"@turingofficial @PreciousPaulaN sweet naman!! lets goooo #TeamPrecious
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Abby | Precious Canada ❤️,2022-10-11 05:13:07+00:00,She is the moment ✨👸 #TeamPreciousPaulaNicole #TeamPrecious https://t.co/3kclF9syEv,"['TeamPreciousPaulaNicole', 'TeamPrecious']"
Abi,2022-10-11 05:10:00+00:00,My looooooooooves 💖 #TeamPreciousPaulaNicole #TeamPrecious #BoomTuring https://t.co/RldmSB41yG,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'BoomTuring']"
Maan Guevarra,2022-10-11 05:08:57+00:00,"MY QUEENS☺️☺️☺️

#TeamPrecious
#TeamPreciousPaulaNicole https://t.co/cyenPGYAIc https://t.co/4WMuYTTfwD","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Precious baby ni PPN ✨,2022-10-11 05:01:57+00:00,"Huuuy up up #TeamPrecious 

#TeamPrecious
#PreciousPaulaNicole
#DragRacePH 
#PreciouHeart
#TeamPreciousPaulaNicole","['TeamPrecious', 'TeamPrecious', 'PreciousPaulaNicole', 'DragRacePH', 'PreciouHeart', 'TeamPreciousPaulaNicole']"
kakaibabe adet ❤️,2022-10-11 04:59:28+00:00,Born to be a QUEEN #TeamPreciousPaulaNicole https://t.co/rH38EM5XeQ,['TeamPreciousPaulaNicole']
Jec Torres,2022-10-11 04:55:12+00:00,@PreciousPaulaN for the win! 👑💕 #TeamPrecious #TeamPreciousPaulaNicole #DivineDivas #DragRacePh https://t.co/fCYlGeSUgU,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'DivineDivas', 'DragRacePh']"
kakaibabe natalie ❤️,2022-10-11 04:50:48+00:00,"Kelangan pa bang imemorize yarn?!? 

""Let the talent and your heart speak for it.""❤️ 

#TeamPrecious #PreciousPaulaNicole #PreciousHeart #TeamPreciousPaulaNicole https://t.co/zLuhnmPlUp",['TeamPrecious']
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 04:33:51+00:00,help i've fallen and i can't get up #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/VwGhbCC3yy,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH']"
lexi,2022-10-11 04:27:03+00:00,"If I dream everything I wanna be, if I dream all the possibilities. If you just believe in your wildest dreams they will come true, 
They will come true ✨ #TeamPrecious #TeamPreciousPaulaNicole",
Bry Rivera,2022-10-11 04:18:59+00:00,"OUR QUEEN @PreciousPaulaN 👑
#TeamPrecious #TeamPreciousPaulaNicole 

@brigiding @VinasDeluxe https://t.co/jEsndvPUE4","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Precious Comforter Nicole,2022-10-11 04:04:33+00:00,"@jazzmedallon_ @PreciousPaulaN Giveeeeeyyn!!! 

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole","['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 03:51:31+00:00,Tomorrow we'll have our first #DragRacePH queen and it's gonna be #PreciousPaulaNicole! #TeamPrecious #TeamPreciousPaulaNicole https://t.co/ujpCM3Spoo,"['DragRacePH', 'PreciousPaulaNicole', 'TeamPrecious']"
mimai ✨💛,2022-10-11 03:51:08+00:00,"""Let the talent and your heart speak for it."" - mama Xil to PPN 🥹 

You can cultivate talent, but that #PreciousHeart of yours is something very special, @PreciousPaulaN💖

#PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole https://t.co/Co7dnOQxu0",
kakaibabe alyssa ❤️,2022-10-11 03:31:09+00:00,"Mahal ka namin, @PreciousPaulaN
We're so proud of you!! ❤️❤️❤️

#TeamPrecious
#PreciousPaulaNicole
#TeamPreciousPaulaNicole
#DragRacePh https://t.co/skY6DhrqQf","['TeamPrecious', 'PreciousPaulaNicole']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 02:15:24+00:00,"@PreciousPaulaN always &amp; forever 🫶🏻

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart', 'DragRacePH']"
AngryPropesora,2022-10-11 02:09:50+00:00,"Playtime amp. 😅 

#TeamPrecious  #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/5eytZxtZtX","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 02:06:41+00:00,"SHE'S WINNING!!! I LOVE YOU SO MUCCCH QUEEN @PreciousPaulaN 😭🥺❤️

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/FCBcCE0fsv","['TeamPrecious', 'TeamPreciousPaulaNicole']"
RIRI 💗,2022-10-11 02:05:39+00:00,"PRECIOUS PAULA NICOLE WAS CRYING BEFORE HER “IF I DREAM” PERFORMANCE 🥹🥹🥹 

ctto. 

#PreciousPaulaNicole #TeamPrecious #TeamPreciousPaulaNicole #DragRacePH https://t.co/vE73P92tap",['PreciousPaulaNicole']
GABBIE.💖,2022-10-11 01:43:54+00:00,@jazzmedallon_ @PreciousPaulaN GIVEEEEEYN!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousHeart #PreciousPaulaNicole,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousHeart', 'PreciousPaulaNicole']"
PreciousGigiDeluxe 👑,2022-10-11 01:41:47+00:00,dropped by to tweet #TeamPreciousPaulaNicole,['TeamPreciousPaulaNicole']
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-11 01:40:40+00:00,"@dragraceph @PreciousPaulaN @wowpresentsplus @CraveCanada #TeamPrecious all the way! 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH

https://t.co/w1WijlktYn","['TeamPrecious', 'TeamPreciousPaulaNicole']"
Mauie,2022-10-11 01:35:44+00:00,"@jazzmedallon_ @PreciousPaulaN GIVEYYYYN!!! Good morning maaa @PreciousPaulaN 

#TeamPrecious 
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole",['TeamPrecious']
(ू•ᴗ•ू❁) #AngatBuhay,2022-10-11 01:31:45+00:00,My Diva. My forever diva! 💫🤍 @PreciousPaulaN #DragRacePH #TeamPreciousPaulaNicole #TeamPrecious https://t.co/lN7ZQlrMI4,"['DragRacePH', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
myg,2022-10-11 01:28:52+00:00,@dragraceph @PreciousPaulaN @wowpresentsplus @CraveCanada Crown ha already #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/hjNk9XMINK,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe tricia❤️,2022-10-11 01:26:02+00:00,@dragraceph @PreciousPaulaN @wowpresentsplus @CraveCanada yesssss team precious all the way!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole,['TeamPrecious']
AC | Precious PANALO NA Nicole 👑💖,2022-10-11 01:24:34+00:00,"@dragraceph @PreciousPaulaN @wowpresentsplus @CraveCanada YES GAWD BC SHE'S SICKENING, HUNTY! *insert more iconic drag race lines* #TeamPreciousPaulaNicole #TeamPrecious #DragRacePH",
kakaibabe tricia❤️,2022-10-11 01:11:54+00:00,Let’s gooooo!!!!! #TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/BTsFs5eLCq,"['TeamPreciousPaulaNicole', 'TeamPrecious', 'PreciousPaulaNicole']"
kakaibabe anj | havvy v-day!,2022-10-11 01:06:39+00:00,so fking hot 🫠 #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/ITRZuAk3m3,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
kakaibabe tricia❤️,2022-10-11 01:04:45+00:00,Yesssssss Team Precious!!! #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/6a7D0OwLLu,"['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
kakaibabe tricia❤️,2022-10-11 00:56:51+00:00,"Our First Drag Race Ph winner!!! ✨✨✨
#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/YiXkWkZ7CK","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
kakaibabe tricia❤️,2022-10-11 00:55:50+00:00,Let’s goooooo #TeamPreciousPaulaNicole #PreciousPaulaNicole #TeamPrecious https://t.co/VcvOqGNHWP,"['TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'TeamPrecious']"
alyssa,2022-10-11 00:42:27+00:00,"Good morning my Winner, my Queen @PreciousPaulaN #PreciousPaulaNicole #TeamPreciousPaulaNicole #TeamPrecious","['PreciousPaulaNicole', 'TeamPreciousPaulaNicole', 'TeamPrecious']"
Pia Andrea Saez †,2022-10-11 00:40:09+00:00,#TeamPrecious #TeamPreciousPaulaNicole I am manifesting our win tomorrow ❤️❤️❤️❤️ https://t.co/mmpgnsZW4R,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Kumare ni Precious Paula Nicole ❤️,2022-10-11 00:14:45+00:00,"@PreciousPaulaN invited our boss @ajaforshort to watch the finale live tomorrow!

Bata mo rin kami boss Aja, hihihi 😁

We love you both!

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/FodKk5HZYb",
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-10 23:55:58+00:00,"SLAAAAY MOOOOM!!!

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/e73MjtiglC","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart', 'DragRacePH']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-10 23:51:34+00:00,"#WhereMyPeopleAt? #TeamPrecious, let’s make some noise!!!

#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/I8I97OEO0u","['WhereMyPeopleAt', 'TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
mimai ✨💛,2022-10-10 23:29:00+00:00,"Dahil busy day today, aambag nako 😄 good morning #TeamPrecious! 💖✨

Praying, manifesting, and claiming that crown for #PreciousPaulaNicole 👑

#TeamPreciousPaulaNicole https://t.co/P4sX5Gj0Sw",['TeamPrecious']
kei / #HappyMisisDay 👄,2022-10-10 23:27:08+00:00,"divine?!
divine intervention! 🍸
regine?! wooh!☝️
*whistle tone*

@brigiding @PreciousPaulaN @VinasDeluxe #TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/XvZi86tPvx",
AC | Precious PANALO NA Nicole 👑💖,2022-10-10 23:21:39+00:00,Here's #PreciousPaulaNicole on her way to snatch the first #DragRacePH crown. ;) #TeamPrecious #TeamPreciousPaulaNicole https://t.co/2ZkoPBtr4Y,"['PreciousPaulaNicole', 'DragRacePH', 'TeamPrecious']"
Precious Comforter Nicole,2022-10-10 23:16:18+00:00,"""I like shiny things, but I'd marry you with paper rings""

#TeamPreciousPaulaNicole #TeamPrecious #PreciousPaulaNicole https://t.co/dwrTVsod3R","['TeamPreciousPaulaNicole', 'TeamPrecious']"
Transginger,2022-10-10 21:47:42+00:00,I’m still full of emotions about what happened but looking forward tomorrow’s big Ruveal if who will be the First ever Philippines Drag Race Superstar ✨ #TeamPreciousPaulaNicole #TeamEvaLeQueen #TeamMarinaSummers #TeamXilhouete,
Gelds,2022-10-10 21:36:32+00:00,Sobrang humble talaga ni Precious. We stan a grounded queen. #TeamPrecious #TeamPreciousPaulaNicole https://t.co/D58RGac042,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Sia,2022-10-10 20:49:09+00:00,#TeamPrecious #TeamPreciousPaulaNicole FOR THE WIN 👑 https://t.co/fIGlzzE7A8,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe mani ❤️,2022-10-10 20:16:33+00:00,"ANG HOT MO MA PLSSSSS I AM MELTINGGGG 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole #PreciousHeart https://t.co/hhuR36nmMo","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
Hirayuhhh Manawari,2022-10-10 19:56:12+00:00,@dragraceph @PreciousPaulaN @wowpresentsplus @CraveCanada #TeamPreciousPaulaNicole wooooo go go go uragoooon,['TeamPreciousPaulaNicole']
kakaibabe pulu | havvy vday! 💋,2022-10-10 18:47:02+00:00,HAYY LAST DAY BEFORE FINALE LETS GOOOOOOO !!!! #TeamPrecious #PreciousPaulaNicole #TeamPreciousPaulaNicole,"['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole']"
Hirayuhhh Manawari,2022-10-10 18:36:37+00:00,#TeamPreciousPaulaNicole and #TeamMarinaSummers forever ♥️ ❤️ 💕,"['TeamPreciousPaulaNicole', 'TeamMarinaSummers']"
Rae Young - Vasaya,2022-10-10 18:25:53+00:00,"@PreciousPaulaN puts her heart and soul into each of her performances! You'd see how she loves her craft and how she values her audiences that she always aims to give us what we deserve -- a spectacular show!
#TeamPrecious
#TeamPreciousPaulaNicole

https://t.co/lQV8UzqW8Y",
Bianca in her Precious Paula Nicole Stan Era,2022-10-10 17:41:43+00:00,"This song got me through 2020 😭😭😭  and now @PreciousPaulaN is getting me through 2022 😭😭😭 what i would give to watch the full and live version 😭😭😭

#TeamPrecious
#PreciousPaulaNicole 
#PreciousHeart 
#TeamPreciousPaulaNicole https://t.co/I2Jqi9UT48",
Vlad,2022-10-10 17:09:19+00:00,"Very precious moment kay @PreciousPaulaN 💗

#TeamPrecious
#TeamPreciousPaulaNicole 
#DragRacePH
#UntuckedPH
#DragRacePhilippines https://t.co/NCDpEQJzDT","['TeamPrecious', 'TeamPreciousPaulaNicole', 'DragRacePH', 'UntuckedPH']"
erwin,2022-10-10 16:50:28+00:00,@ladygagitaofcl @PreciousPaulaN That’s why i am #TeamPreciousPaulaNicole  @PreciousPaulaN  … very grounded and super talented.,['TeamPreciousPaulaNicole']
JMP,2022-10-10 16:13:11+00:00,"I have never fangirl-ed in my life… except for @PreciousPaulaN! Tinalo niya ang Backstreet at Nsync at Spice Girls nung bagets pa ako. My life has been 100x happier because I’m a proud #TeamPreciousPaulaNicole! Boss Rodolfo, bata mo ako! 😅",
Barbie Bart | TeamPrecious,2022-10-10 15:18:35+00:00,"Day 1 to forever, with or without #DragRacePH, we gotchu!

Love you, #PreciousPaulaNicole! ✨

#TeamPreciousPaulaNicole #TeamPrecious #PreciousHeart https://t.co/gaYXnXXeEX","['DragRacePH', 'PreciousPaulaNicole']"
Zikening,2022-10-10 14:52:49+00:00,#TeamPrecious #TeamPreciousPaulaNicole for the crooooown 🥹🥹 https://t.co/eAeXPrkiJI,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
Team Precious,2022-10-10 14:45:59+00:00,"Our precious queen with a #PreciousHeart!

We can’t wait to see you get that Drag Race PH crown.

#TeamPrecious #TeamPreciousPaulaNicole https://t.co/Jwr7JbKrLI","['PreciousHeart', 'TeamPrecious']"
kai,2022-10-10 14:33:28+00:00,"JUST LOOK AT HER 😍
#TeamPrecious
#PreciousPaulaNicole 
#TeamPreciousPaulaNicole https://t.co/SSqvi49OhB","['TeamPrecious', 'PreciousPaulaNicole', 'TeamPreciousPaulaNicole']"
mimai ✨💛,2022-10-10 14:17:14+00:00,@Abi_geng #TeamPrecious #TeamPreciousPaulaNicole all the way! And for the crown! 💖✨,"['TeamPrecious', 'TeamPreciousPaulaNicole']"
kakaibabe bless ❤️,2022-10-10 13:46:43+00:00,"@candyyinthesun @trinitykbonet @PreciousPaulaN @dragraceph @RuPaulsDragRace @WorldOfWonder ayy sa truee my beyhive and precious heart can't handle it for sure!

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart",
kakaibabe tricia❤️,2022-10-10 13:31:46+00:00,"let’s goooo Team Precious 

#TeamPrecious #TeamPreciousPaulaNicole #PreciousPaulaNicole https://t.co/znpCQBmcLs","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole']"
Lovi Poe-la Nicole | baby ni Boss Rodolfo,2022-10-10 13:21:17+00:00,"my cultural Queen @PreciousPaulaN 🥺❤️‍🔥 FILIPINO/A DRAG EXCELLENCE IT IS!!! 🇵🇭🏳️‍🌈

#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart
#DragRacePH https://t.co/g5FSX8aDye",['TeamPrecious']
jelliebean | happy misis day!,2022-10-10 13:19:57+00:00,"you've come a long way, my love. now, you're almost in the finish line. we'll be cheering for you @PreciousPaulaN! ❤️

#TeamPrecious #PreciousHeart
#PreciousPaulaNicole
#TeamPreciousPaulaNicole https://t.co/Am7reePiiB",
kakaibabe nina ❤️,2022-10-10 13:16:59+00:00,"LAPIT NA FINALE OMG! pero sana whatever the result will be, we'll stay respectful to the fans and especially to the queens. It will cost you 0 pesos to be kind. 😊❤️

#TeamPreciousPaulaNicole 
#TeamPrecious 
#TeamPreciousPaulaNicole",
kakaibabe bless ❤️,2022-10-10 13:06:58+00:00,"my heart 🥺🥺🥺
#TeamPrecious
#TeamPreciousPaulaNicole 
#PreciousPaulaNicole 
#PreciousHeart https://t.co/jpARosxaON","['TeamPrecious', 'TeamPreciousPaulaNicole', 'PreciousPaulaNicole', 'PreciousHeart']"
